,fid,mean_cruise_altitude,distance,mean_cruise_tas,takeoff_mass
22579,a438c3_51561,35067.39323843416,992.503828099854,451.2585234992672,65796.47744327338
22580,a438c3_51562,34898.00844900422,1138.597842641373,460.7902912314085,66436.39797887036
22581,a438c3_51566,35897.245179063364,968.198594112932,455.6096873361692,63846.99260156149
22582,a44031_51742,34146.25770472556,2302.5180560031254,449.7602201095896,70160.44230956849
22583,a443e8_51893,32447.2247706422,1079.3690208427993,453.3784778291936,71969.12646243359
22584,a443e8_51896,34734.82142857143,1515.9154460003526,452.6647977458885,67458.55199825652
22585,a4478d_52084,32000.656324582334,814.6341318183214,461.0958016466954,72541.83163528332
22586,a4478d_52086,33271.613545816734,954.6633191454364,456.4862507770613,69860.04335338212
22587,a4478d_52090,35886.85286103542,972.021396843539,442.4309927446397,63877.439282387044
22588,a44b56_52199,32990.72642967542,1252.847965279566,452.84350849687934,71017.09660037223
22589,a44b56_52201,34829.5424403183,1177.5161275698956,460.23922625885854,66660.53325144637
22590,a44b56_52203,33996.27388535032,1258.6618001036304,455.3639419910239,68715.33781687169
22591,a452c4_52389,33876.779661016946,940.3508405510646,463.1764690970771,68444.24017139694
22592,a4b21b_53229,34112.62183235867,833.216740692434,459.6053457997924,67718.34087309519
22593,a4b21b_53235,35794.10472972973,1697.2358243389892,446.4268559320653,65334.19916023941
22594,a4b21b_53236,34847.154899894624,1048.0430646309478,456.8602882599349,66398.03356864613
22595,a4b5d2_53353,35734.13286713287,2311.4801068193665,454.1068212093655,66525.32533266398
22596,a4b989_53419,33977.95275590551,1315.689239069394,455.5231729685787,68855.24329094129
22597,a4cc1c_53813,35736.572052401745,1124.4286397794233,441.7601185503831,64484.26562769526
22598,a4d5e3_53937,34760.91511461318,1903.3877191426584,451.9086425639171,68062.96686268943
22599,a4dd51_54105,36538.31867057674,1614.1141789426038,447.6575186230749,63480.74064564309
22600,a4e108_54158,34991.07006854532,1263.3062819738482,464.1632500480243,66436.29082914522
22601,a4e108_54160,35168.401360544216,1298.4876902259912,458.5686217650649,66088.93673515928
22602,a4e4bf_54198,34673.00834597876,1124.0961654535572,458.4178915426424,66928.80124311858
22603,a50ff5_54759,35000.46680497925,1095.2745108853192,443.0891912465873,66126.56178153699
22604,a51763_54860,35662.353694220925,1658.6295871701043,455.6117928670767,65570.89281506902
22605,a51763_54863,35074.46524064171,1364.0518557273265,451.7400249990278,66417.3171674498
22606,a55b3c_55747,35184.47614991482,1164.502642047975,456.2636767058642,65822.23535892963
22607,a56661_55886,36044.1262541806,1123.7158054097497,446.2079715875029,63775.984091063205
22608,a56dcf_55982,33773.24348879467,2085.9931434121354,448.2540865616728,70646.71444470351
22609,a5c2dd_56817,34985.68100358423,1242.9670678533157,460.2397434369912,66413.8042451604
22610,a5ce02_56944,33816.83717892904,1610.6190987300463,464.50797505521547,69731.36381454914
22611,a60bcb_57375,33694.72724113968,1888.3271332435652,460.6627156548349,70488.280892777
22612,a61592_57440,35233.49627560521,1703.600591095813,456.6261637204674,66633.93737949748
22613,a64d4d_57823,32001.961358313816,2046.8923663037529,464.1011887951381,74651.80008941567
22614,a66239_58035,37029.31166837257,1413.8773540526468,449.2162470577146,62008.6117205043
22615,a6a00b_58575,34642.735394381096,3561.55211170778,457.0657345699565,71177.93435111185
22616,a6a00b_58578,33922.569701455715,2418.557960916258,453.0865975814616,70873.67038279261
22617,a6a3c2_58608,33001.39462809917,2575.322389495901,461.8090107099209,73260.23421396907
22618,a6c3ca_58855,34446.68893129771,3119.272405562891,457.59503913460753,70870.25757232691
22619,a73690_60012,34952.98991354467,1571.135302928411,454.6675913756168,67051.67442381768
22620,a74923_60219,33938.560645497135,2452.4235220366013,463.2971107524875,70894.97731571078
22621,a79e31_60982,33521.12523667839,4410.251593068696,458.4243558380716,75211.76304392908
22622,a7d751_61488,33504.366065879425,1141.465332141943,447.9675677171068,69645.26303387387
22623,a7d751_61498,35794.63040446304,1196.2137608334197,447.251859675314,64473.88181365919
22624,a7d751_61499,35957.75047258979,963.2231854127476,448.349863335597,63699.36108597042
22625,a7db08_61563,36850.06474287828,2000.775444652381,445.4723854734701,63427.05734762791
22626,a7db08_61567,35924.739014323866,1942.2159730825736,448.285335337381,65453.944828971624
22627,a7debf_61619,34032.857524012805,1412.1776122306253,450.7666132339792,68894.46846271327
22628,a7e276_61688,37238.56317093312,1183.692377867215,452.52809541033656,61132.84680320203
22629,a7e62d_61747,35659.74537037037,1103.5567378509134,459.9133045774942,64625.098888690656
22630,a7e62d_61751,33950.83516886931,1767.761191111261,455.7481872148445,69692.75939084952
22631,a7f3ab_61878,35816.293532338306,1699.0497648161247,450.87294158484815,65286.29805805416
22632,a7f762_61924,35986.09941027801,1774.8858625317491,452.4679178032407,65025.95580554695
22633,a7fb19_61989,35901.16944388677,3110.473192396631,455.9040858612549,67511.35601513895
22634,a7fed0_62026,34732.74365821095,1690.5892722630117,462.10591144845057,67762.84414591521
22635,a80287_62079,30998.13829787234,1578.712734569928,466.45346789735805,76156.77008514281
22636,a80287_62081,35761.76926483614,1375.6206043684235,452.9726587769885,64857.05990285949
22637,a80287_62084,32807.327097505666,1358.8013068563575,451.8817742298898,71620.40649388861
22638,a81163_62275,36473.01867972434,1919.575980666281,456.4300758918856,64154.64284499755
22639,a81b2a_62343,34980.40419161677,1473.9217039409502,457.87252212945054,66821.95631998818
22640,a825e3_62473,37001.5467904099,1133.6054674864308,435.9217751341703,61591.8567346444
22641,a8264f_62478,36198.4477124183,1405.18321395002,451.3929224049084,63903.83871772452
22642,a83108_62590,35006.00286989796,1221.1436998853374,458.5177280458692,66329.6639916013
22643,a83876_62751,34967.626300148586,1262.584875322782,452.6691265892535,66488.9504470189
22644,a838e2_62764,34996.0319296622,1596.338235900676,446.4023779628852,66995.93771762318
22645,a83988_62795,37427.85591274397,1296.7835261595878,435.28132015247417,60891.586453689175
22646,a83ef2_62815,33946.90987124464,3285.8327551717894,461.64595296345993,72304.83995377639
22647,a842a9_62848,33936.79482225657,1805.5138463928536,459.297717260556,69789.77274084932
22648,a8522b_63106,33002.12835625409,1134.603531293489,457.7814511008565,70788.12864511639
22649,a8522b_63108,36001.65024630542,966.9522723653262,439.6121072522486,63604.83094317843
22650,a85999_63182,35003.612716763004,1642.1502116542863,435.50538891946,67057.06405331187
22651,a85caa_63198,34933.29340213785,1770.1378322390335,456.6509029423094,67438.18833887004
22652,a85caa_63199,35753.99032648126,1716.261150958284,460.3371535198681,65459.04411244835
22653,a85d50_63232,37002.86757038582,931.5334269323664,458.06371170808615,61242.324825843156
22654,a86061_63281,36280.025445292624,1319.1710510990602,446.8165029318694,63568.80746236129
22655,a86061_63290,34688.60941086458,1881.0974156661352,462.1580530836875,68190.97435946278
22656,a86107_63325,35990.34153507161,1778.1499283902624,447.1925620944394,65021.800204107625
22657,a8712a_63495,32000.143184421537,1352.5100924421315,457.9215121186028,73465.31400611643
22658,a87196_63512,36776.77538137823,1594.932931928471,452.3687228090734,62899.644451094486
22659,a87f51_63682,31987.90322580645,2146.026133445244,477.5886136499474,74854.10529325105
22660,a87f51_63683,36564.62126729789,1222.0407850824972,459.785962474132,62747.97846992839
22661,a88429_63734,33885.93863557367,1112.4980256381275,450.0450633881951,68718.36686696598
22662,a8943d_63948,35776.19047619047,1065.038155966353,444.91979775573134,64291.34627682972
22663,a8943d_63956,34501.824212271975,1124.5631489117138,455.7585089851125,67323.14992330558
22664,a8943d_63959,33827.74172615185,1312.848264403516,445.6581189417065,69195.70314505516
22665,a8955e_63985,34810.13736263736,1396.5253017512546,463.6633783365836,67080.68281342021
22666,a897f4_64025,32000.70785070785,953.6105282542568,471.1964482946698,72780.01775296788
22667,a89bab_64063,35000.84185207456,1349.8903163314494,449.3552793082367,66562.29248187045
22668,a8a6d0_64207,33805.36075949367,2430.0120696674185,436.5045610881198,71162.77124189306
22669,a8b8ba_64485,35363.81271878647,1110.3729998883837,452.2221182640848,65317.128403347335
22670,a8ce4f_64731,31219.516594516597,1297.3655676470382,472.6934034642714,75165.39752697822
22671,a8d206_64799,31002.161422708617,3210.490918848038,467.661906869969,78945.55160028282
22672,a9034c_65529,31812.30824544583,1571.2173015389403,463.7292169109279,74272.16172082699
22673,a92fa3_66117,37406.83306055646,1537.5369131218624,449.333433662054,61352.74031294798
22674,a9335a_66137,37988.10054088451,1915.9735465543577,439.7633941864204,60665.33132241377
22675,a93711_66166,35999.4293078056,2628.00134256255,464.6081229452853,66458.15855619615
22676,a93ac8_66193,35367.00680272109,1088.70906010076,450.6416030284312,65272.637856182424
22677,a93ac8_66195,35139.787082314586,1432.5455904955536,459.722128845659,66384.59099542083
22678,a93ac8_66196,36077.730769230766,1336.3676767662855,449.78175176529527,64063.36501030385
22679,a967eb_66672,36607.22466960352,1186.742030230797,454.2080206859681,62589.50712058626
22680,aa7c64_69984,35392.29478016028,2768.322270756079,456.4997554544207,68094.55534134661
22681,aafca8_72420,33533.75053949072,1731.6900037149878,451.34434181001154,70589.77454967429
22682,ab4ba6_73941,36753.05843801201,1548.0386022806238,454.1304412407701,62873.75879942767
22683,ab6800_74815,35734.57653457653,1805.2983307457137,447.6569448957882,65656.34909470554
22684,ab6cc9_74961,37999.270833333336,1533.261465240978,444.5694528334125,59983.409886907044
22685,ab6cc9_74963,34999.82261116367,1455.0799278002316,439.8453461220413,66745.00564040717
22686,ab7437_75152,35001.0775862069,874.836222709766,460.9605045133589,65747.16930587261
22687,ab77ee_75226,35986.07848753939,2191.766918519073,459.11307830827695,65740.83509635818
22688,ab7ba5_75281,32993.38959212377,1110.9669018760817,464.22702149699865,70767.68881422238
22689,ab81b5_75336,34998.29731499672,1150.4621412574893,427.4254994389224,66226.1803073408
22690,ab81b5_75339,35996.899290300775,1798.6820856623,427.2913866326823,65041.93084115576
22691,ab856c_75368,36000.983313468416,1242.8054171409317,443.9463631587125,64079.37306153975
22692,ab8923_75415,32997.757301808066,1505.1270880667744,464.5367668962763,71433.5189903177
22693,ab8cda_75451,38001.4329580348,1031.5019262034623,448.02579847493,59118.06582520457
22694,ab8cda_75452,35001.68918918919,912.3913687975348,460.9053852639471,65810.15952762704
22695,abaceb_75907,38808.08108108108,1399.8803000150908,447.4658336700626,57895.2654868722
22696,ac86ac_81410,35769.71568627451,1250.9158488660853,456.5415699825811,64624.95847083583
22697,acaa74_82012,36565.82831325301,1254.0090991833652,458.0676395284208,62800.019972467475
22698,acaa74_82015,34979.13928121941,3972.7112891711017,459.6576541959956,71109.57024659529
22699,acaa74_82021,35502.59009009009,1251.7239119098326,438.7320778704827,65240.45896876317
22700,acae2b_82084,35981.115506329115,2208.545299221176,460.96457998636487,65781.01496343048
22701,acc317_82386,34815.77568134172,819.9682976044139,450.06112926788296,66079.09091658387
22702,acc317_82392,33673.60724233984,1162.7758657850763,449.907444852172,69292.7233450967
22703,ace0cf_83221,36844.950515047465,2982.209315919973,449.00186946495694,65121.69182931325
22704,3420cc_533,34992.78350515464,1391.8023818059812,458.3914854909688,66652.6855608033
22705,342188_609,34980.527402402404,1681.383212116492,449.6901309908177,67177.40991893852
22706,342195_620,33964.82728337237,1402.8384462748188,446.00216280988747,69034.85425773333
22707,342396_666,38861.39271653543,1424.4349451935325,450.7883520995253,57814.807561688765
22708,3424d1_715,35506.6790617849,1356.752548320543,456.3753246888727,65411.15245143138
22709,3424d1_721,34003.382147838216,808.579687329567,448.64115701586064,67927.23464389503
22710,3424d1_725,35531.963503228784,1346.212279202022,441.87702619070205,65334.95063629457
22711,3424d1_730,37002.877070619004,1097.6306121621387,444.153548466546,61527.11191763065
22712,342581_785,36964.63230861965,1227.0473143630593,457.20638286454215,61836.94809265036
22713,34258f_800,36955.42071197411,1302.1273107863087,451.1538577874167,61986.86593152027
22714,342592_809,36942.740174672486,1176.0225481402283,430.7817155081891,61799.78473933427
22715,342592_811,36951.17154811716,1178.312454602835,453.1018543219589,61784.32775920311
22716,342592_815,36003.39157245632,937.29795395672,450.134713600491,63549.979046220295
22717,342592_820,36847.96423135464,1223.927490544433,456.385551832423,62099.81541218964
22718,3430cc_845,36981.346483704976,1299.0245671352536,447.8252871117308,61921.94293294774
22719,3430cc_850,36999.212993971865,1191.5445292053787,448.0425189506999,61696.570910716095
22720,3430cc_852,35894.57070707071,1007.2323775521188,439.0235625506144,63920.0728635603
22721,3430cd_853,35834.712346477056,1813.302652908975,448.0913567996275,65439.86454044022
22722,3430cd_855,34998.64326375711,1641.6408853211035,443.0987485048823,67067.61535018911
22723,343194_882,37415.89219330855,1107.1495491407215,437.0286191132246,60593.922972677305
22724,344099_951,36985.45124481328,1031.2245231897862,448.6132407804613,61453.306088745696
22725,344099_957,35215.612648221344,844.2417405477871,434.7256623853215,65201.497951173485
22726,344156_998,36963.84248210024,860.2650674002533,451.3451234017238,61209.83775155844
22727,344157_1009,35486.44390581718,1928.828641472416,448.5038827220799,66438.61862873456
22728,3443d3_1204,35999.64424320828,1086.2869305254517,448.2534287172729,63814.06733217041
22729,3443d3_1208,34808.47761824324,1652.687174084705,452.5807971141811,67523.74250759512
22730,34440b_1238,36981.56028368794,1362.7277702800875,451.15406475404353,62030.68409591587
22731,34440b_1243,35943.66477272727,1019.9517311981178,449.8768627251446,63829.01690004328
22732,3444c9_1403,33955.200258397934,803.9148111234965,418.80910393591,68030.00465143054
22733,3444c9_1408,35002.370689655174,1053.5430147988347,449.5383011772048,66050.627278231
22734,3444c9_1410,34962.83124128312,944.398096631105,441.9506297669668,65954.37529312735
22735,3444cb_1415,35897.15551181103,1231.1542839384276,446.2762071943254,64298.09217291369
22736,3444cc_1428,38996.534416826005,987.6909110100412,442.61657414061455,56755.22976644535
22737,3444d0_1435,36890.900503778335,1273.5478274013046,455.33236045953896,62086.190637586
22738,3444d0_1440,37935.12224209899,1432.3471895993046,448.6381782964499,59957.84687703464
22739,344501_1458,36011.33682830931,860.087846812617,441.16803440597056,63399.319964745475
22740,34454b_1494,36466.54270633397,1398.9359875906168,447.7719602751005,63276.78299750057
22741,34454b_1499,35345.73276934561,1769.9099112726394,444.9808844891503,66489.60998111074
22742,34454b_1503,37418.16091954023,1582.400627716105,448.59843195564906,61403.62623103842
22743,344644_1517,37002.17616580311,895.3404349041767,448.03773606956287,61181.85376862192
22744,344691_1556,34973.89749702026,974.5568790364566,439.7961528774345,65980.64789820595
22745,344691_1557,34828.83435582822,990.1442894484536,444.8173343309303,66340.87227207559
22746,344692_1566,35236.226890756305,1965.1341090319024,451.79559019475,67076.11457783185
22747,344692_1572,36334.632731958765,1953.8966643237,450.79458342761353,64531.638701493954
22748,344695_1590,35971.58096280087,1433.9439240325255,443.7688688968818,64474.71591424526
22749,344695_1603,34998.269230769234,1549.4714566447055,454.27795858769673,66910.43116384484
22750,344698_1610,34727.37944162437,1981.041984181908,467.6905031729052,68273.21926068062
22751,344698_1612,34016.46725440806,853.8263779337396,438.6130223225152,67974.73738858555
22752,345108_1720,35020.91812015504,1182.783231320148,465.1320986112578,66229.59703545546
22753,345108_1726,37958.04970891178,1524.2624024663776,455.65422154589015,60062.745389772535
22754,345108_1730,35988.31315091907,817.1664233090457,451.6871609402334,63378.652904495175
22755,345108_1731,34849.501733102254,1081.7520806736268,451.2543023236663,66450.43953300531
22756,345108_1734,35000.21226415094,1041.010331172519,452.8469804356102,66034.09949292561
22757,3451d3_1753,34830.11766049806,2602.7961383422944,452.5936427736328,69103.15639574351
22758,3451d5_1756,35750.61156412157,2111.2471156526003,440.6520672569807,66144.09920210006
22759,3451d5_1764,36914.78010093728,1156.0952009072946,445.31472197083616,61829.89455960055
22760,3451d5_1769,37867.40234375,1708.3108054125769,455.62694908327467,60586.731471337116
22761,345313_1949,35981.86192468619,1033.4154476623048,439.3225248589378,63764.28903023257
22762,34560d_2155,36981.93697156034,1019.75814750033,447.190721976908,61441.723774309445
22763,34560d_2159,35974.2140099283,1299.4547403770846,450.3581251960487,64238.05231162108
22764,345643_2191,37315.63205417607,1029.660069060125,447.0763804317528,60691.54627784193
22765,345643_2202,36881.11888111888,895.805197420289,447.3192487651501,61460.95829884254
22766,345645_2207,33986.416490486255,1395.538614119714,444.3819674745386,68972.70410966931
22767,345645_2213,34845.152505446626,1616.0593069513006,452.1222719256085,67376.62161704259
22768,34568a_2277,33001.58965244866,1685.4547394269089,445.7555540507403,71733.91860621289
22769,34568a_2278,31009.783588818755,1564.5389115746016,425.1067413561305,76105.69382704138
22770,34568b_2285,37001.41242937853,855.1275851222558,454.30257759753806,61114.65609980248
22771,392ae8_2840,36970.14013118664,1377.4388212651088,444.3384909442343,62082.16395809072
22772,392ae9_2847,34957.20743345053,1379.7037294074526,447.1699210521956,66713.72832678069
22773,392aed_2878,34974.58947368421,1539.0107984047415,439.937174474745,66946.93329647332
22774,392aee_2898,35475.18427518428,937.9510913749052,460.19102508039737,64765.43403330451
22775,392aef_2904,36110.39432176656,1275.7057365721623,446.5338090911595,63884.25454802184
22776,392af5_2936,36925.660893345485,1490.2941256759543,462.6220416779414,62377.93499625841
22777,392af8_2945,34944.36985970005,1939.900602417942,462.9130190656778,67703.81820390133
22778,392af8_2946,36981.04892761394,1154.5039419255322,443.1768804923731,61674.815673040546
22779,3991e1_4224,37940.00952986023,1373.915873108851,454.6166548435,59846.41821438151
22780,3991e1_4232,36931.70731707317,879.7773894067979,446.286977819843,61317.17369663436
22781,3991e6_4237,32954.854809437384,827.2759189753357,474.31897890325496,70369.83079591705
22782,3991e6_4238,34791.912512716175,1061.537397792726,461.7975231622043,66548.17330429507
22783,3991e6_4243,37867.31418918919,1007.5392932207944,445.2057160925472,59385.3124105921
22784,3991e6_4246,37349.64991762768,1157.3622801023805,451.34249952978126,60832.312668712664
22785,3991e9_4266,37948.9604989605,1370.2339469654974,453.7155128868757,59819.5267206704
22786,3c4901_4686,38801.30718954248,1639.2489994473733,447.5295158292688,58321.28700952385
22787,3c4903_4689,37772.3973973974,938.4413779743852,450.57848301504697,59485.04061887822
22788,3c4903_4690,36112.721417069246,817.7792189922559,450.9287873973597,63093.69225633131
22789,3c4906_4697,36936.50919467343,1286.7317357501076,456.4567003230812,62003.9440391446
22790,3c4906_4700,36001.34001082837,1372.2708845696686,461.3908218761392,64300.54908878343
22791,3c4b49_4900,36627.82233189389,1258.042152826895,443.6228457527969,62664.41283966192
22792,3c4b4e_4915,35455.122393472346,1500.370262045588,440.0456361514644,65775.94301109556
22793,3c56e9_5575,37246.62280701754,1698.801718490158,436.3375040387133,61997.58237141589
22794,3c56ea_5579,36943.11224489796,1134.3947333678395,460.2942637785441,61727.5496218592
22795,3c56ef_5618,32001.299504950493,820.801561892393,425.36264400415394,72550.92835001284
22796,3c56f6_5652,38939.42757009346,1494.878161648886,448.6882112584871,57756.19730180231
22797,3c56f7_5655,36973.90394579514,1601.1856841452277,444.6230574573677,62457.172604660926
22798,3c6634_6834,35672.34100877193,947.8674173816818,446.0955095590072,64329.179402724956
22799,3c6634_6840,36525.57327122896,1827.4118826812228,446.9333643425309,63875.78624754166
22800,3c6635_6852,35713.913267940115,1473.4451021263758,459.51798262329606,65134.82051036836
22801,3c66a6_7108,33001.3196915777,1220.399681125659,466.6973456363511,70937.10348169765
22802,3c66a6_7114,36957.092941998606,1210.1490482182696,453.9941768748446,61825.305233864696
22803,3c66a9_7134,34900.42040358744,1366.8322396163103,455.3568144174413,66822.20934815875
22804,3c66a9_7135,37717.38935406699,1403.5692590926774,459.6845752854021,60409.06332907012
22805,3c66aa_7145,38002.03299941072,1188.402581178432,444.9714022045456,59385.72587193802
22806,3c66aa_7153,36698.24058919804,1190.5539402419136,458.6939297594187,62386.80018324056
22807,3c66ab_7160,35738.313120176404,1006.2469814560576,424.7600761425605,64277.615381544034
22808,3c66ab_7169,32825.55294906166,1245.62706423261,465.19570079801474,71384.44443083265
22809,3c66ac_7178,37989.192825112106,957.411993080716,442.1283971628803,59019.162637027955
22810,3c66ac_7179,36642.38165680473,833.9275491099386,441.6941635335325,61903.7066794491
22811,3c66ac_7187,35950.17428350116,1116.4204409529705,438.9776409383402,63979.467811482944
22812,3c66af_7224,34001.017344896594,1276.3474414584189,463.7965669312011,68734.75851656882
22813,3c66af_7233,33003.32391713747,1156.434904973294,430.4322112614801,70822.81461230507
22814,3c66af_7237,36738.31814415907,1158.5817508320558,464.2835061429348,62239.83979583587
22815,3c66af_7238,38015.254574383456,1145.147751056525,435.9056077539095,59281.16020856063
22816,3c66b0_7249,35000.78313253012,884.8785171866638,428.9622892331162,65765.06589597708
22817,3c66b1_7261,37974.05441274055,1177.5244621923398,455.7196444688941,59431.39507845789
22818,3c66e1_7285,37985.256410256414,842.355187428038,455.7353203391776,58830.923002167765
22819,3c66e1_7286,38303.09951060359,906.7089797169086,457.9169387758335,58210.5581144201
22820,3c66e1_7295,37001.06746370623,1110.7420995191542,467.8321869452277,61553.75458984147
22821,3c66e3_7321,36936.67857142857,1217.197105903414,450.2796993609417,61884.32274196255
22822,3c66e3_7326,35973.05194805195,1555.455200687964,445.388436547858,64679.69107121267
22823,3c66e4_7341,35989.97168475696,1496.6238376149288,463.5041105185039,64539.91415179381
22824,3c66e5_7355,36989.26450433988,1443.0026673145992,430.49971732087903,62150.62066560627
22825,3c66e8_7393,35989.47625243982,1208.41681441627,429.9081166045317,64046.86093043153
22826,3c66ea_7424,37603.08063600227,1440.6733538817048,450.8661625787672,60735.479001400905
22827,3c66ea_7429,34765.96403301887,1266.245751294923,448.34294798971183,66958.84418278195
22828,3c66ea_7433,35001.12262521589,1235.934252845835,432.57924932620256,66366.24509628474
