ts,x,y,alt,mach,tas,vs,heading,mass,fuel,takeoff_mass,flight_distance
15086.0,0,0,41000,0.82,470,-500,90,44510,100,52460,3860
15301.0,0,0,39200,0.82,470,-1000,90,44420,90,52460,3860
15517.0,0,0,35600,0.7155,411,-1500,90,44330,70,52460,3860
15732.0,0,0,30200,0.5319,313,-2000,90,44260,40,52460,3860
15948.0,0,0,23100,0.3319,201,-2500,90,44220,0,52460,3860
16163.0,0,0,14100,0.3754,236,-2000,90,44220,30,52460,3860
16379.0,0,0,6900,0.3,194,-1500,90,44180,30,52460,3860
16594.0,0,0,1500,0.2246,148,-1000,90,44150,40,52460,3860
0.0,0,0,1500,0.3,197,753,90,52460,100,52460,3960
215.0,0,0,4200,0.5,326,1253,90,52360,120,52460,3960
431.0,0,0,8700,0.6364,408,1753,90,52240,150,52460,3960
646.0,0,0,15000,0.745,467,2253,90,52080,180,52460,3960
861.0,0,0,23100,0.82,498,2000,90,51910,180,52460,3960
1076.0,0,0,30200,0.82,483,1500,90,51730,160,52460,3960
1292.0,0,0,35600,0.82,471,1000,90,51580,140,52460,3960
1507.0,0,0,39200,0.8189,470,500,90,51440,130,52460,3960
1722.0,0,0,41000,0.82,470,0,90,51310,110,52460,3960
1937.0,0,0,41000,0.82,470,0,90,51200,110,52460,3960
2153.0,0,0,41000,0.82,470,0,90,51080,110,52460,3960
2368.0,0,0,41000,0.82,470,0,90,50970,110,52460,3960
2583.0,0,0,41000,0.82,470,0,90,50860,110,52460,3960
2799.0,0,0,41000,0.82,470,0,90,50750,110,52460,3960
3014.0,0,0,41000,0.82,470,0,90,50640,110,52460,3960
3229.0,0,0,41000,0.82,470,0,90,50520,110,52460,3960
3444.0,0,0,41000,0.82,470,0,90,50410,110,52460,3960
3660.0,0,0,41000,0.82,470,0,90,50300,110,52460,3960
3875.0,0,0,41000,0.82,470,0,90,50190,110,52460,3960
4090.0,0,0,41000,0.82,470,0,90,50080,110,52460,3960
4306.0,0,0,41000,0.82,470,0,90,49960,110,52460,3960
4521.0,0,0,41000,0.82,470,0,90,49850,110,52460,3960
4736.0,0,0,41000,0.82,470,0,90,49740,110,52460,3960
4951.0,0,0,41000,0.82,470,0,90,49630,110,52460,3960
5167.0,0,0,41000,0.82,470,0,90,49520,110,52460,3960
5382.0,0,0,41000,0.82,470,0,90,49410,110,52460,3960
5597.0,0,0,41000,0.82,470,0,90,49300,110,52460,3960
5812.0,0,0,41000,0.82,470,0,90,49190,110,52460,3960
6028.0,0,0,41000,0.82,470,0,90,49080,110,52460,3960
6243.0,0,0,41000,0.82,470,0,90,48970,110,52460,3960
6458.0,0,0,41000,0.82,470,0,90,48860,110,52460,3960
6674.0,0,0,41000,0.82,470,0,90,48750,110,52460,3960
6889.0,0,0,41000,0.82,470,0,90,48640,110,52460,3960
7104.0,0,0,41000,0.82,470,0,90,48530,110,52460,3960
7319.0,0,0,41000,0.82,470,0,90,48420,110,52460,3960
7535.0,0,0,41000,0.82,470,0,90,48310,110,52460,3960
7750.0,0,0,41000,0.82,470,0,90,48200,110,52460,3960
7965.0,0,0,41000,0.82,470,0,90,48090,110,52460,3960
8181.0,0,0,41000,0.82,470,0,90,47980,110,52460,3960
8396.0,0,0,41000,0.82,470,0,90,47870,110,52460,3960
8611.0,0,0,41000,0.82,470,0,90,47760,110,52460,3960
8826.0,0,0,41000,0.82,470,0,90,47650,110,52460,3960
9042.0,0,0,41000,0.82,470,0,90,47540,110,52460,3960
9257.0,0,0,41000,0.82,470,0,90,47430,110,52460,3960
9472.0,0,0,41000,0.82,470,0,90,47320,110,52460,3960
9687.0,0,0,41000,0.82,470,0,90,47210,110,52460,3960
9903.0,0,0,41000,0.82,470,0,90,47100,110,52460,3960
10118.0,0,0,41000,0.82,470,0,90,47000,110,52460,3960
10333.0,0,0,41000,0.82,470,0,90,46890,110,52460,3960
10549.0,0,0,41000,0.82,470,0,90,46780,110,52460,3960
10764.0,0,0,41000,0.82,470,0,90,46670,110,52460,3960
10979.0,0,0,41000,0.82,470,0,90,46560,110,52460,3960
11194.0,0,0,41000,0.82,470,0,90,46450,110,52460,3960
11410.0,0,0,41000,0.82,470,0,90,46340,110,52460,3960
11625.0,0,0,41000,0.82,470,0,90,46240,110,52460,3960
11840.0,0,0,41000,0.82,470,0,90,46130,110,52460,3960
12056.0,0,0,41000,0.82,470,0,90,46020,110,52460,3960
12271.0,0,0,41000,0.82,470,0,90,45910,110,52460,3960
12486.0,0,0,41000,0.82,470,0,90,45800,110,52460,3960
12701.0,0,0,41000,0.82,470,0,90,45700,110,52460,3960
12917.0,0,0,41000,0.82,470,0,90,45590,110,52460,3960
13132.0,0,0,41000,0.82,470,0,90,45480,110,52460,3960
13347.0,0,0,41000,0.82,470,0,90,45380,110,52460,3960
13562.0,0,0,41000,0.82,470,0,90,45270,110,52460,3960
13778.0,0,0,41000,0.82,470,0,90,45160,110,52460,3960
13993.0,0,0,41000,0.82,470,0,90,45050,110,52460,3960
14208.0,0,0,41000,0.82,470,0,90,44950,110,52460,3960
14424.0,0,0,41000,0.82,470,0,90,44840,110,52460,3960
14639.0,0,0,41000,0.82,470,0,90,44730,110,52460,3960
14854.0,0,0,41000,0.82,470,0,90,44630,110,52460,3960
15069.0,0,0,41000,0.82,470,0,90,44520,110,52460,3960
15285.0,0,0,41000,0.82,470,-2,90,44410,110,52460,3960
15500.0,0,0,41000,0.82,470,-502,90,44310,90,52460,3960
15715.0,0,0,39200,0.82,470,-1002,90,44210,90,52460,3960
15931.0,0,0,35600,0.711,409,-1502,90,44120,70,52460,3960
16146.0,0,0,30200,0.5267,310,-2002,90,44060,40,52460,3960
16361.0,0,0,23000,0.3267,198,-2500,90,44020,0,52460,3960
16576.0,0,0,14100,0.3716,234,-2000,90,44010,30,52460,3960
16792.0,0,0,6900,0.3,194,-1500,90,43980,30,52460,3960
17007.0,0,0,1500,0.2284,150,-1000,90,43950,40,52460,3960
0.0,0,0,1500,0.3,197,756,90,52460,100,52460,4060
215.0,0,0,4200,0.5,326,1256,90,52360,120,52460,4060
430.0,0,0,8700,0.6367,408,1756,90,52240,150,52460,4060
645.0,0,0,15000,0.7454,467,2256,90,52080,180,52460,4060
860.0,0,0,23100,0.82,497,2000,90,51910,180,52460,4060
1075.0,0,0,30300,0.82,483,1500,90,51730,160,52460,4060
1290.0,0,0,35600,0.82,471,1000,90,51580,140,52460,4060
1505.0,0,0,39200,0.8189,470,500,90,51440,130,52460,4060
1720.0,0,0,41000,0.82,470,0,90,51310,110,52460,4060
1935.0,0,0,41000,0.82,470,0,90,51200,110,52460,4060
2150.0,0,0,41000,0.82,470,0,90,51080,110,52460,4060
2365.0,0,0,41000,0.82,470,0,90,50970,110,52460,4060
2580.0,0,0,41000,0.82,470,0,90,50860,110,52460,4060
2795.0,0,0,41000,0.82,470,0,90,50750,110,52460,4060
3010.0,0,0,41000,0.82,470,0,90,50640,110,52460,4060
3225.0,0,0,41000,0.82,470,0,90,50520,110,52460,4060
3440.0,0,0,41000,0.82,470,0,90,50410,110,52460,4060
3655.0,0,0,41000,0.82,470,0,90,50300,110,52460,4060
3870.0,0,0,41000,0.82,470,0,90,50190,110,52460,4060
4085.0,0,0,41000,0.82,470,0,90,50080,110,52460,4060
4300.0,0,0,41000,0.82,470,0,90,49970,110,52460,4060
4515.0,0,0,41000,0.82,470,0,90,49860,110,52460,4060
4730.0,0,0,41000,0.82,470,0,90,49750,110,52460,4060
4945.0,0,0,41000,0.82,470,0,90,49640,110,52460,4060
5160.0,0,0,41000,0.82,470,0,90,49520,110,52460,4060
5375.0,0,0,41000,0.82,470,0,90,49410,110,52460,4060
5590.0,0,0,41000,0.82,470,0,90,49300,110,52460,4060
5805.0,0,0,41000,0.82,470,0,90,49190,110,52460,4060
6020.0,0,0,41000,0.82,470,0,90,49080,110,52460,4060
6235.0,0,0,41000,0.82,470,0,90,48970,110,52460,4060
6450.0,0,0,41000,0.82,470,0,90,48860,110,52460,4060
6665.0,0,0,41000,0.82,470,0,90,48750,110,52460,4060
6880.0,0,0,41000,0.82,470,0,90,48640,110,52460,4060
7095.0,0,0,41000,0.82,470,0,90,48530,110,52460,4060
7311.0,0,0,41000,0.82,470,0,90,48420,110,52460,4060
7526.0,0,0,41000,0.82,470,0,90,48310,110,52460,4060
7741.0,0,0,41000,0.82,470,0,90,48200,110,52460,4060
7956.0,0,0,41000,0.82,470,0,90,48090,110,52460,4060
8171.0,0,0,41000,0.82,470,0,90,47980,110,52460,4060
8386.0,0,0,41000,0.82,470,0,90,47870,110,52460,4060
8601.0,0,0,41000,0.82,470,0,90,47760,110,52460,4060
8816.0,0,0,41000,0.82,470,0,90,47660,110,52460,4060
9031.0,0,0,41000,0.82,470,0,90,47550,110,52460,4060
9246.0,0,0,41000,0.82,470,0,90,47440,110,52460,4060
9461.0,0,0,41000,0.82,470,0,90,47330,110,52460,4060
9676.0,0,0,41000,0.82,470,0,90,47220,110,52460,4060
9891.0,0,0,41000,0.82,470,0,90,47110,110,52460,4060
10106.0,0,0,41000,0.82,470,0,90,47000,110,52460,4060
10321.0,0,0,41000,0.82,470,0,90,46890,110,52460,4060
10536.0,0,0,41000,0.82,470,0,90,46780,110,52460,4060
10751.0,0,0,41000,0.82,470,0,90,46680,110,52460,4060
10966.0,0,0,41000,0.82,470,0,90,46570,110,52460,4060
11181.0,0,0,41000,0.82,470,0,90,46460,110,52460,4060
11396.0,0,0,41000,0.82,470,0,90,46350,110,52460,4060
11611.0,0,0,41000,0.82,470,0,90,46240,110,52460,4060
11826.0,0,0,41000,0.82,470,0,90,46140,110,52460,4060
12041.0,0,0,41000,0.82,470,0,90,46030,110,52460,4060
12256.0,0,0,41000,0.82,470,0,90,45920,110,52460,4060
12471.0,0,0,41000,0.82,470,0,90,45810,110,52460,4060
12686.0,0,0,41000,0.82,470,0,90,45700,110,52460,4060
12901.0,0,0,41000,0.82,470,0,90,45600,110,52460,4060
13116.0,0,0,41000,0.82,470,0,90,45490,110,52460,4060
13331.0,0,0,41000,0.82,470,0,90,45380,110,52460,4060
13546.0,0,0,41000,0.82,470,0,90,45280,110,52460,4060
13761.0,0,0,41000,0.82,470,0,90,45170,110,52460,4060
13976.0,0,0,41000,0.82,470,0,90,45060,110,52460,4060
14191.0,0,0,41000,0.82,470,0,90,44960,110,52460,4060
14406.0,0,0,41000,0.82,470,0,90,44850,110,52460,4060
14621.0,0,0,41000,0.82,470,0,90,44740,110,52460,4060
14836.0,0,0,41000,0.82,470,0,90,44640,110,52460,4060
15051.0,0,0,41000,0.82,470,0,90,44530,110,52460,4060
15266.0,0,0,41000,0.82,470,0,90,44420,110,52460,4060
15481.0,0,0,41000,0.82,470,0,90,44320,110,52460,4060
15696.0,0,0,41000,0.82,470,-5,90,44210,110,52460,4060
15911.0,0,0,41000,0.82,470,-505,90,44100,90,52460,4060
16126.0,0,0,39200,0.82,470,-1005,90,44010,90,52460,4060
16341.0,0,0,35600,0.7087,407,-1505,90,43920,60,52460,4060
16556.0,0,0,30200,0.5241,309,-2005,90,43850,40,52460,4060
16771.0,0,0,23000,0.3241,197,-2500,90,43820,0,52460,4060
16986.0,0,0,14000,0.3701,233,-2000,90,43810,30,52460,4060
17201.0,0,0,6900,0.3,194,-1500,90,43780,30,52460,4060
17416.0,0,0,1500,0.2299,151,-1000,90,43750,40,52460,4060
0.0,0,0,1500,0.3,197,758,90,52460,100,52460,4150
215.0,0,0,4200,0.5,326,1258,90,52360,120,52460,4150
430.0,0,0,8700,0.6367,408,1758,90,52240,150,52460,4150
644.0,0,0,15000,0.7453,467,2258,90,52080,180,52460,4150
859.0,0,0,23100,0.82,498,2002,90,51910,180,52460,4150
1074.0,0,0,30300,0.82,483,1502,90,51730,160,52460,4150
1289.0,0,0,35600,0.82,471,1002,90,51580,140,52460,4150
1503.0,0,0,39200,0.8189,470,502,90,51440,130,52460,4150
1718.0,0,0,41000,0.82,470,2,90,51310,110,52460,4150
1933.0,0,0,41000,0.82,470,0,90,51200,110,52460,4150
2148.0,0,0,41000,0.82,470,0,90,51090,110,52460,4150
2362.0,0,0,41000,0.82,470,0,90,50970,110,52460,4150
2577.0,0,0,41000,0.82,470,0,90,50860,110,52460,4150
2792.0,0,0,41000,0.82,470,0,90,50750,110,52460,4150
3007.0,0,0,41000,0.82,470,0,90,50640,110,52460,4150
3221.0,0,0,41000,0.82,470,0,90,50530,110,52460,4150
3436.0,0,0,41000,0.82,470,0,90,50420,110,52460,4150
3651.0,0,0,41000,0.82,470,0,90,50300,110,52460,4150
3866.0,0,0,41000,0.82,470,0,90,50190,110,52460,4150
4081.0,0,0,41000,0.82,470,0,90,50080,110,52460,4150
4295.0,0,0,41000,0.82,470,0,90,49970,110,52460,4150
4510.0,0,0,41000,0.82,470,0,90,49860,110,52460,4150
4725.0,0,0,41000,0.82,470,0,90,49750,110,52460,4150
4940.0,0,0,41000,0.82,470,0,90,49640,110,52460,4150
5154.0,0,0,41000,0.82,470,0,90,49530,110,52460,4150
5369.0,0,0,41000,0.82,470,0,90,49420,110,52460,4150
5584.0,0,0,41000,0.82,470,0,90,49310,110,52460,4150
5799.0,0,0,41000,0.82,470,0,90,49200,110,52460,4150
6013.0,0,0,41000,0.82,470,0,90,49080,110,52460,4150
6228.0,0,0,41000,0.82,470,0,90,48980,110,52460,4150
6443.0,0,0,41000,0.82,470,0,90,48860,110,52460,4150
6658.0,0,0,41000,0.82,470,0,90,48760,110,52460,4150
6873.0,0,0,41000,0.82,470,0,90,48640,110,52460,4150
7087.0,0,0,41000,0.82,470,0,90,48540,110,52460,4150
7302.0,0,0,41000,0.82,470,0,90,48420,110,52460,4150
7517.0,0,0,41000,0.82,470,0,90,48320,110,52460,4150
7732.0,0,0,41000,0.82,470,0,90,48210,110,52460,4150
7946.0,0,0,41000,0.82,470,0,90,48100,110,52460,4150
8161.0,0,0,41000,0.82,470,0,90,47990,110,52460,4150
8376.0,0,0,41000,0.82,470,0,90,47880,110,52460,4150
8591.0,0,0,41000,0.82,470,0,90,47770,110,52460,4150
8805.0,0,0,41000,0.82,470,0,90,47660,110,52460,4150
9020.0,0,0,41000,0.82,470,0,90,47550,110,52460,4150
9235.0,0,0,41000,0.82,470,0,90,47440,110,52460,4150
9450.0,0,0,41000,0.82,470,0,90,47330,110,52460,4150
9664.0,0,0,41000,0.82,470,0,90,47220,110,52460,4150
9879.0,0,0,41000,0.82,470,0,90,47120,110,52460,4150
10094.0,0,0,41000,0.82,470,0,90,47010,110,52460,4150
10309.0,0,0,41000,0.82,470,0,90,46900,110,52460,4150
10524.0,0,0,41000,0.82,470,0,90,46790,110,52460,4150
10738.0,0,0,41000,0.82,470,0,90,46680,110,52460,4150
10953.0,0,0,41000,0.82,470,0,90,46570,110,52460,4150
11168.0,0,0,41000,0.82,470,0,90,46470,110,52460,4150
11383.0,0,0,41000,0.82,470,0,90,46360,110,52460,4150
11597.0,0,0,41000,0.82,470,0,90,46250,110,52460,4150
11812.0,0,0,41000,0.82,470,0,90,46140,110,52460,4150
12027.0,0,0,41000,0.82,470,0,90,46040,110,52460,4150
12242.0,0,0,41000,0.82,470,0,90,45930,110,52460,4150
12456.0,0,0,41000,0.82,470,0,90,45820,110,52460,4150
12671.0,0,0,41000,0.82,470,0,90,45710,110,52460,4150
12886.0,0,0,41000,0.82,470,0,90,45600,110,52460,4150
13101.0,0,0,41000,0.82,470,0,90,45500,110,52460,4150
13315.0,0,0,41000,0.82,470,0,90,45390,110,52460,4150
13530.0,0,0,41000,0.82,470,0,90,45280,110,52460,4150
13745.0,0,0,41000,0.82,470,0,90,45180,110,52460,4150
13960.0,0,0,41000,0.82,470,0,90,45070,110,52460,4150
14175.0,0,0,41000,0.82,470,0,90,44960,110,52460,4150
14389.0,0,0,41000,0.82,470,0,90,44860,110,52460,4150
14604.0,0,0,41000,0.82,470,0,90,44750,110,52460,4150
14819.0,0,0,41000,0.82,470,0,90,44640,110,52460,4150
15034.0,0,0,41000,0.82,470,0,90,44540,110,52460,4150
15248.0,0,0,41000,0.82,470,0,90,44430,110,52460,4150
15463.0,0,0,41000,0.82,470,0,90,44320,110,52460,4150
15678.0,0,0,41000,0.82,470,0,90,44220,110,52460,4150
15893.0,0,0,41000,0.82,470,0,90,44110,110,52460,4150
16107.0,0,0,41000,0.82,470,-8,90,44010,110,52460,4150
16322.0,0,0,41000,0.82,470,-508,90,43900,90,52460,4150
16537.0,0,0,39200,0.82,470,-1008,90,43800,80,52460,4150
16752.0,0,0,35600,0.7064,406,-1508,90,43720,60,52460,4150
16967.0,0,0,30200,0.5215,307,-2008,90,43650,30,52460,4150
17181.0,0,0,23000,0.3215,195,-2500,90,43610,0,52460,4150
17396.0,0,0,14000,0.3687,232,-2000,90,43610,30,52460,4150
17611.0,0,0,6900,0.3,194,-1500,90,43580,30,52460,4150
17826.0,0,0,1500,0.2313,152,-1000,90,43550,40,52460,4150
0.0,0,0,1500,0.3,197,758,90,52460,100,52460,4250
215.0,0,0,4200,0.5,326,1258,90,52360,120,52460,4250
429.0,0,0,8700,0.6367,408,1758,90,52240,150,52460,4250
644.0,0,0,15000,0.7451,467,2258,90,52080,180,52460,4250
858.0,0,0,23100,0.82,498,2003,90,51910,180,52460,4250
1073.0,0,0,30200,0.82,483,1503,90,51730,160,52460,4250
1287.0,0,0,35600,0.82,471,1003,90,51580,140,52460,4250
1502.0,0,0,39200,0.8189,470,503,90,51440,130,52460,4250
1716.0,0,0,41000,0.82,470,3,90,51310,110,52460,4250
1931.0,0,0,41000,0.82,470,0,90,51200,110,52460,4250
2145.0,0,0,41000,0.82,470,0,90,51090,110,52460,4250
2360.0,0,0,41000,0.82,470,0,90,50980,110,52460,4250
2574.0,0,0,41000,0.82,470,0,90,50860,110,52460,4250
2789.0,0,0,41000,0.82,470,0,90,50750,110,52460,4250
3003.0,0,0,41000,0.82,470,0,90,50640,110,52460,4250
3218.0,0,0,41000,0.82,470,0,90,50530,110,52460,4250
3432.0,0,0,41000,0.82,470,0,90,50420,110,52460,4250
3647.0,0,0,41000,0.82,470,0,90,50310,110,52460,4250
3862.0,0,0,41000,0.82,470,0,90,50200,110,52460,4250
4076.0,0,0,41000,0.82,470,0,90,50080,110,52460,4250
4291.0,0,0,41000,0.82,470,0,90,49970,110,52460,4250
4505.0,0,0,41000,0.82,470,0,90,49860,110,52460,4250
4720.0,0,0,41000,0.82,470,0,90,49750,110,52460,4250
4934.0,0,0,41000,0.82,470,0,90,49640,110,52460,4250
5149.0,0,0,41000,0.82,470,0,90,49530,110,52460,4250
5363.0,0,0,41000,0.82,470,0,90,49420,110,52460,4250
5578.0,0,0,41000,0.82,470,0,90,49310,110,52460,4250
5792.0,0,0,41000,0.82,470,0,90,49200,110,52460,4250
6007.0,0,0,41000,0.82,470,0,90,49090,110,52460,4250
6221.0,0,0,41000,0.82,470,0,90,48980,110,52460,4250
6436.0,0,0,41000,0.82,470,0,90,48870,110,52460,4250
6650.0,0,0,41000,0.82,470,0,90,48760,110,52460,4250
6865.0,0,0,41000,0.82,470,0,90,48650,110,52460,4250
7079.0,0,0,41000,0.82,470,0,90,48540,110,52460,4250
7294.0,0,0,41000,0.82,470,0,90,48430,110,52460,4250
7509.0,0,0,41000,0.82,470,0,90,48320,110,52460,4250
7723.0,0,0,41000,0.82,470,0,90,48210,110,52460,4250
7938.0,0,0,41000,0.82,470,0,90,48100,110,52460,4250
8152.0,0,0,41000,0.82,470,0,90,47990,110,52460,4250
8367.0,0,0,41000,0.82,470,0,90,47880,110,52460,4250
8581.0,0,0,41000,0.82,470,0,90,47770,110,52460,4250
8796.0,0,0,41000,0.82,470,0,90,47660,110,52460,4250
9010.0,0,0,41000,0.82,470,0,90,47560,110,52460,4250
9225.0,0,0,41000,0.82,470,0,90,47450,110,52460,4250
9439.0,0,0,41000,0.82,470,0,90,47340,110,52460,4250
9654.0,0,0,41000,0.82,470,0,90,47230,110,52460,4250
9868.0,0,0,41000,0.82,470,0,90,47120,110,52460,4250
10083.0,0,0,41000,0.82,470,0,90,47010,110,52460,4250
10297.0,0,0,41000,0.82,470,0,90,46900,110,52460,4250
10512.0,0,0,41000,0.82,470,0,90,46800,110,52460,4250
10726.0,0,0,41000,0.82,470,0,90,46690,110,52460,4250
10941.0,0,0,41000,0.82,470,0,90,46580,110,52460,4250
11156.0,0,0,41000,0.82,470,0,90,46470,110,52460,4250
11370.0,0,0,41000,0.82,470,0,90,46360,110,52460,4250
11585.0,0,0,41000,0.82,470,0,90,46260,110,52460,4250
11799.0,0,0,41000,0.82,470,0,90,46150,110,52460,4250
12014.0,0,0,41000,0.82,470,0,90,46040,110,52460,4250
12228.0,0,0,41000,0.82,470,0,90,45930,110,52460,4250
12443.0,0,0,41000,0.82,470,0,90,45830,110,52460,4250
12657.0,0,0,41000,0.82,470,0,90,45720,110,52460,4250
12872.0,0,0,41000,0.82,470,0,90,45610,110,52460,4250
13086.0,0,0,41000,0.82,470,0,90,45500,110,52460,4250
13301.0,0,0,41000,0.82,470,0,90,45400,110,52460,4250
13515.0,0,0,41000,0.82,470,0,90,45290,110,52460,4250
13730.0,0,0,41000,0.82,470,0,90,45180,110,52460,4250
13944.0,0,0,41000,0.82,470,0,90,45080,110,52460,4250
14159.0,0,0,41000,0.82,470,0,90,44970,110,52460,4250
14373.0,0,0,41000,0.82,470,0,90,44860,110,52460,4250
14588.0,0,0,41000,0.82,470,0,90,44760,110,52460,4250
14803.0,0,0,41000,0.82,470,0,90,44650,110,52460,4250
15017.0,0,0,41000,0.82,470,0,90,44540,110,52460,4250
15232.0,0,0,41000,0.82,470,0,90,44440,110,52460,4250
15446.0,0,0,41000,0.82,470,0,90,44330,110,52460,4250
15661.0,0,0,41000,0.82,470,0,90,44230,110,52460,4250
15875.0,0,0,41000,0.82,470,0,90,44120,110,52460,4250
16090.0,0,0,41000,0.82,470,0,90,44020,110,52460,4250
16304.0,0,0,41000,0.82,470,0,90,43910,110,52460,4250
16519.0,0,0,41000,0.82,470,-10,90,43800,110,52460,4250
16733.0,0,0,41000,0.82,470,-510,90,43700,90,52460,4250
16948.0,0,0,39200,0.82,470,-1010,90,43600,80,52460,4250
17162.0,0,0,35500,0.7042,405,-1510,90,43520,60,52460,4250
17377.0,0,0,30100,0.519,306,-2010,90,43450,30,52460,4250
17591.0,0,0,23000,0.319,194,-2500,90,43410,0,52460,4250
17806.0,0,0,14000,0.3673,231,-2000,90,43410,30,52460,4250
18020.0,0,0,6900,0.3,194,-1500,90,43380,30,52460,4250
18235.0,0,0,1500,0.2327,153,-1000,90,43340,40,52460,4250
0.0,0,0,1500,0.3,197,759,90,52460,100,52460,4350
214.0,0,0,4200,0.5,326,1259,90,52360,120,52460,4350
429.0,0,0,8700,0.6366,408,1759,90,52240,150,52460,4350
643.0,0,0,15000,0.745,467,2259,90,52080,180,52460,4350
857.0,0,0,23100,0.82,498,2005,90,51910,180,52460,4350
1072.0,0,0,30200,0.82,483,1505,90,51740,160,52460,4350
1286.0,0,0,35600,0.82,471,1005,90,51580,140,52460,4350
1500.0,0,0,39200,0.8189,470,505,90,51440,130,52460,4350
1714.0,0,0,41000,0.82,470,5,90,51310,110,52460,4350
1929.0,0,0,41000,0.82,470,0,90,51200,110,52460,4350
2143.0,0,0,41000,0.82,470,0,90,51090,110,52460,4350
2357.0,0,0,41000,0.82,470,0,90,50980,110,52460,4350
2572.0,0,0,41000,0.82,470,0,90,50860,110,52460,4350
2786.0,0,0,41000,0.82,470,0,90,50750,110,52460,4350
3000.0,0,0,41000,0.82,470,0,90,50640,110,52460,4350
3215.0,0,0,41000,0.82,470,0,90,50530,110,52460,4350
3429.0,0,0,41000,0.82,470,0,90,50420,110,52460,4350
3643.0,0,0,41000,0.82,470,0,90,50310,110,52460,4350
3857.0,0,0,41000,0.82,470,0,90,50200,110,52460,4350
4072.0,0,0,41000,0.82,470,0,90,50090,110,52460,4350
4286.0,0,0,41000,0.82,470,0,90,49980,110,52460,4350
4500.0,0,0,41000,0.82,470,0,90,49860,110,52460,4350
4715.0,0,0,41000,0.82,470,0,90,49750,110,52460,4350
4929.0,0,0,41000,0.82,470,0,90,49640,110,52460,4350
5143.0,0,0,41000,0.82,470,0,90,49530,110,52460,4350
5358.0,0,0,41000,0.82,470,0,90,49420,110,52460,4350
5572.0,0,0,41000,0.82,470,0,90,49310,110,52460,4350
5786.0,0,0,41000,0.82,470,0,90,49200,110,52460,4350
6000.0,0,0,41000,0.82,470,0,90,49090,110,52460,4350
6215.0,0,0,41000,0.82,470,0,90,48980,110,52460,4350
6429.0,0,0,41000,0.82,470,0,90,48870,110,52460,4350
6643.0,0,0,41000,0.82,470,0,90,48760,110,52460,4350
6858.0,0,0,41000,0.82,470,0,90,48650,110,52460,4350
7072.0,0,0,41000,0.82,470,0,90,48540,110,52460,4350
7286.0,0,0,41000,0.82,470,0,90,48430,110,52460,4350
7501.0,0,0,41000,0.82,470,0,90,48320,110,52460,4350
7715.0,0,0,41000,0.82,470,0,90,48210,110,52460,4350
7929.0,0,0,41000,0.82,470,0,90,48100,110,52460,4350
8144.0,0,0,41000,0.82,470,0,90,48000,110,52460,4350
8358.0,0,0,41000,0.82,470,0,90,47890,110,52460,4350
8572.0,0,0,41000,0.82,470,0,90,47780,110,52460,4350
8786.0,0,0,41000,0.82,470,0,90,47670,110,52460,4350
9001.0,0,0,41000,0.82,470,0,90,47560,110,52460,4350
9215.0,0,0,41000,0.82,470,0,90,47450,110,52460,4350
9429.0,0,0,41000,0.82,470,0,90,47340,110,52460,4350
9644.0,0,0,41000,0.82,470,0,90,47240,110,52460,4350
9858.0,0,0,41000,0.82,470,0,90,47130,110,52460,4350
10072.0,0,0,41000,0.82,470,0,90,47020,110,52460,4350
10287.0,0,0,41000,0.82,470,0,90,46910,110,52460,4350
10501.0,0,0,41000,0.82,470,0,90,46800,110,52460,4350
10715.0,0,0,41000,0.82,470,0,90,46690,110,52460,4350
10929.0,0,0,41000,0.82,470,0,90,46590,110,52460,4350
11144.0,0,0,41000,0.82,470,0,90,46480,110,52460,4350
11358.0,0,0,41000,0.82,470,0,90,46370,110,52460,4350
11572.0,0,0,41000,0.82,470,0,90,46260,110,52460,4350
11787.0,0,0,41000,0.82,470,0,90,46160,110,52460,4350
12001.0,0,0,41000,0.82,470,0,90,46050,110,52460,4350
12215.0,0,0,41000,0.82,470,0,90,45940,110,52460,4350
12430.0,0,0,41000,0.82,470,0,90,45830,110,52460,4350
12644.0,0,0,41000,0.82,470,0,90,45730,110,52460,4350
12858.0,0,0,41000,0.82,470,0,90,45620,110,52460,4350
13073.0,0,0,41000,0.82,470,0,90,45510,110,52460,4350
13287.0,0,0,41000,0.82,470,0,90,45400,110,52460,4350
13501.0,0,0,41000,0.82,470,0,90,45300,110,52460,4350
13715.0,0,0,41000,0.82,470,0,90,45190,110,52460,4350
13930.0,0,0,41000,0.82,470,0,90,45080,110,52460,4350
14144.0,0,0,41000,0.82,470,0,90,44980,110,52460,4350
14358.0,0,0,41000,0.82,470,0,90,44870,110,52460,4350
14573.0,0,0,41000,0.82,470,0,90,44770,110,52460,4350
14787.0,0,0,41000,0.82,470,0,90,44660,110,52460,4350
15001.0,0,0,41000,0.82,470,0,90,44550,110,52460,4350
15216.0,0,0,41000,0.82,470,0,90,44450,110,52460,4350
15430.0,0,0,41000,0.82,470,0,90,44340,110,52460,4350
15644.0,0,0,41000,0.82,470,0,90,44240,110,52460,4350
15858.0,0,0,41000,0.82,470,0,90,44130,110,52460,4350
16073.0,0,0,41000,0.82,470,0,90,44020,110,52460,4350
16287.0,0,0,41000,0.82,470,0,90,43920,110,52460,4350
16501.0,0,0,41000,0.82,470,0,90,43810,110,52460,4350
16716.0,0,0,41000,0.82,470,0,90,43710,110,52460,4350
